sample	CLDN4	CD274	IFN	IFNG	IFN_sens	response	cohort	CLDN4_q	IFN_q	CD274_q	IFNG_q	cldn4_q4	ifn_q4	cd274_q4	ifn_q1	ifn_below_median	combo	ifn_low	combo_and_ifn_low	cldn4_q4_ifn_q4	cldn4_q4_cd274_q4	cldn4_q4_ifn_below_med	quadrant_label
Case141	6.468501861735322	7.217414919553212	1.1375354445350088	0.8828386557672508	0.2506917138305067		GSE285029	Q4	Q4	Q4	Q4	True	True	True	False	False	True	False	False	True	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case142	5.489639266229822	3.622813244297207	0.3189039956111683	0.2363395391683735	0.3358732563621544		GSE285029	Q1	Q3	Q4	Q3	False	False	True	False	False	False	False	False	False	False	False	other
Case143	6.557869552069669	4.566145393275924	1.6041823718350643	1.59741198755465	1.0334341628559751		GSE285029	Q4	Q4	Q4	Q4	True	True	True	False	False	True	False	False	True	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case144	8.057753509541037	1.5806279104572651	0.1351128335461203	0.0299828662157143	0.289850434506889		GSE285029	Q4	Q3	Q2	Q2	True	False	False	False	False	False	False	False	False	False	False	CLDN4 Q4 mid-IFN
Case145	6.025759704770209	2.1554254317471973	0.0677717812102722	0.6852674065168417	-0.3549412412845018		GSE285029	Q3	Q3	Q2	Q3	False	False	False	False	False	False	False	False	False	False	False	other
Case146	5.491692787974502	1.514501036274285	0.5428180423810129	0.2618316587521366	-0.0210280081543555		GSE285029	Q1	Q4	Q2	Q3	False	True	False	False	False	False	False	False	False	False	False	other
Case147	6.7625880046464735	3.483880253814105	0.32301530133439	0.7638364588909514	-0.0471073137041415		GSE285029	Q4	Q3	Q4	Q4	True	False	True	False	False	True	False	False	False	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case148	5.8105202237568605	3.1096948648259297	0.3745329839781106	0.3379964635150159	-0.0069461130161266		GSE285029	Q3	Q3	Q3	Q3	False	False	False	False	False	False	False	False	False	False	False	other
Case149	2.84478735007906	1.9593992347721207	-0.8717604229212825	0.0	-0.1407584319547667		GSE285029	Q1	Q1	Q2	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case150	5.872902615752279	1.2166100687424417	-0.2351881490505904	0.0690146779151804	0.0843776119912115		GSE285029	Q3	Q2	Q1	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case151	6.157549050106923	1.7013272574129406	-0.6285317359269038	0.0976107966264223	-0.076400901677815		GSE285029	Q3	Q2	Q2	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case152	5.696605938071341	2.5897634869849773	0.1101741726556644	0.4781952579391659	0.0554284814796784		GSE285029	Q2	Q3	Q3	Q3	False	False	False	False	False	False	False	False	False	False	False	other
Case153	6.074227111863705	1.9237196787493889	-0.4939393431724982	0.0	-0.0618213902297326		GSE285029	Q3	Q2	Q2	Q1	False	False	False	False	True	False	False	False	False	False	False	other
Case154	5.780782520061914	1.2533842358000744	-0.8108343822219994	0.0	-0.501839770164373		GSE285029	Q2	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case155	5.997314991915606	0.7259592345091875	-0.8072178025207706	0.0	-0.6610891256120217		GSE285029	Q3	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case156	5.9550570167583	2.7253049015744444	-0.0954679297523511	0.0690146779151804	0.3715402460550158		GSE285029	Q3	Q2	Q3	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case157	5.469071952080386	0.2289725697601607	-1.0377442276653248	0.00863030514344	-1.1846666742938252		GSE285029	Q1	Q1	Q1	Q2	False	False	False	True	True	False	False	False	False	False	False	other
Case158	5.535835235862393	2.127963378123582	-0.1346452049123677	0.0827025893302493	0.2173583377748451		GSE285029	Q2	Q2	Q2	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case159	5.597769518027974	2.495950936942776	-0.5768687346646626	0.4329594072761062	-0.3284886300567128		GSE285029	Q2	Q2	Q2	Q3	False	False	False	False	True	False	False	False	False	False	False	other
Case160	5.070131680772062	4.418257425088076	1.3576644991468334	1.2588203968764118	0.3843813808460945		GSE285029	Q1	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case161	6.511373155299844	2.2933704842047526	0.1852069170003144	0.3862591411333461	0.2078029443742499		GSE285029	Q4	Q3	Q2	Q3	True	False	False	False	False	False	False	False	False	False	False	CLDN4 Q4 mid-IFN
Case162	0.0	3.2492936301607407	1.6124192355947975	1.1845976841557606	0.4461651709259749		GSE285029	Q1	Q4	Q3	Q4	False	True	False	False	False	False	False	False	False	False	False	other
Case163	5.710696247531549	2.1667154449664223	0.4443868327432445	0.3379964635150159	0.0603631086143577		GSE285029	Q2	Q3	Q2	Q3	False	False	False	False	False	False	False	False	False	False	False	other
Case164	6.021524144677458	0.9411063109464314	-0.2853015281329787	0.2618316587521366	-0.2185639572424529		GSE285029	Q3	Q2	Q1	Q3	False	False	False	False	True	False	False	False	False	False	False	other
Case165	5.75384517930536	1.9811219897943104	1.4945379352513348	0.5646220524369807	0.533211240464043		GSE285029	Q2	Q4	Q2	Q3	False	True	False	False	False	False	False	False	False	False	False	other
Case166	7.175714206821487	2.6262054829530377	0.4477913411156054	0.3862591411333461	0.8154239804536193		GSE285029	Q4	Q3	Q3	Q3	True	False	False	False	False	False	False	False	False	False	False	CLDN4 Q4 mid-IFN
Case167	5.991567195305287	0.0962618530584034	-0.7636963379642743	0.0	-0.7364117956434637		GSE285029	Q3	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case168	0.0	0.0	-1.632055975674781	0.0	-1.656056780276203		GSE285029	Q1	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case169	5.916094422938358	1.1953475983222193	-0.2590353474589889	0.2091413978385916	-0.3715574738414678		GSE285029	Q3	Q2	Q1	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case170	5.669848822064225	3.884402552983688	0.3621598008325397	0.2091413978385916	0.7939965925641641		GSE285029	Q2	Q3	Q4	Q3	False	False	True	False	False	False	False	False	False	False	False	other
Case171	5.493711372639175	3.017743786503007	0.5168974578831012	0.4329594072761062	0.3780168140346913		GSE285029	Q1	Q4	Q3	Q3	False	True	False	False	False	False	False	False	False	False	False	other
Case172	0.0	1.0071955014042038	-0.4160317410994102	0.8867452247421088	-0.0796192610619084		GSE285029	Q1	Q2	Q1	Q4	False	False	False	False	True	False	False	False	False	False	False	other
Case173	5.93269901456694	2.6755901396324258	-0.5012268751120443	0.0	-0.0438799117752022		GSE285029	Q3	Q2	Q3	Q1	False	False	False	False	True	False	False	False	False	False	False	other
Case174	5.464929601129852	0.4719677876615157	-0.7500979977224307	0.0	-0.5860935858370553		GSE285029	Q1	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case175	5.731563419837288	1.4065366702051718	-0.4434015907984952	0.00863030514344	-0.0922002665546974		GSE285029	Q2	Q2	Q1	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case176	6.010197989565728	2.950468414150123	-0.1820500979648628	0.0690146779151804	0.3034423502567508		GSE285029	Q3	Q2	Q3	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case177	7.907587729751099	1.556306784224977	1.1119897091690878	0.4329594072761062	0.7232839472197957		GSE285029	Q4	Q4	Q2	Q3	True	True	False	False	False	True	False	False	True	False	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case178	7.52594357228725	5.77222878504497	1.8727605157904288	1.723776969623438	0.9797171145024044		GSE285029	Q4	Q4	Q4	Q4	True	True	True	False	False	True	False	False	True	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case179	5.890033184070901	1.811471030529836	-0.595547999806199	0.3862591411333461	-0.4256388542583046		GSE285029	Q3	Q2	Q2	Q3	False	False	False	False	True	False	False	False	False	False	False	other
Case180	5.574858391292778	3.257010618206024	0.2098629725337478	0.3862591411333461	0.3515091291692975		GSE285029	Q2	Q3	Q3	Q3	False	False	False	False	False	False	False	False	False	False	False	other
Case181	5.747038231647968	1.4525954347028691	-0.7887836438114584	0.0	-1.046857669476749		GSE285029	Q2	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case182	6.087781047708466	0.0962618530584034	-1.478022221516496	0.0	-1.990045002577368		GSE285029	Q3	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case183	6.975125723397613	4.906602027742593	-0.3398132423760542	0.1256511016615201	0.0769254147249008		GSE285029	Q4	Q2	Q4	Q2	True	False	True	False	True	True	False	False	False	True	True	CLDN4 Q4 ∩ IFN/CD274 Q4
Case184	5.743595749817112	2.8439838440483265	0.7473086562724939	0.3862591411333461	0.3829107355723068		GSE285029	Q2	Q4	Q3	Q3	False	True	False	False	False	False	False	False	False	False	False	other
Case185	5.45450493755737	0.0962618530584034	-1.604784447475669	0.0	-1.765023233899538		GSE285029	Q1	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case186	6.582977429990839	2.1073530984482955	0.3335449754880402	1.480265122054463	0.2485213307701236		GSE285029	Q4	Q3	Q2	Q4	True	False	False	False	False	False	False	False	False	False	False	CLDN4 Q4 mid-IFN
Case187	5.610995278948271	3.915138425924456	1.1560191075637434	1.302757715638036	0.5142085839247073		GSE285029	Q2	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case188	5.7623222366402524	4.195820019340758	0.5745570074693398	1.027154051503727	0.9017104854485134		GSE285029	Q2	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case189	6.157549050106923	3.3919051652989185	-0.1536191319421415	0.5849625007211562	0.2156393444668938		GSE285029	Q3	Q2	Q3	Q3	False	False	False	False	True	False	False	False	False	False	False	other
Case190	6.238748652115064	4.857980995127572	0.0358226981887758	0.3379964635150159	0.2087883664675728		GSE285029	Q4	Q3	Q4	Q3	True	False	True	False	False	True	False	False	False	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case191	1.414676780426886	1.506398831527454	-0.856690760508558	0.3493652775942134	-0.7856040619642278		GSE285029	Q1	Q1	Q1	Q3	False	False	False	True	True	False	False	False	False	False	False	other
Case192	5.517937039328685	2.630172459281076	0.6627105123003981	0.813935070481317	-0.3804006772370928		GSE285029	Q2	Q4	Q3	Q4	False	True	False	False	False	False	False	False	False	False	False	other
Case193	5.642557179595621	0.8057051848385113	-1.1653220040533967	0.0	-1.019527870170544		GSE285029	Q2	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case194	6.479844921181483	1.2375637183176758	-0.383160853418696	0.1544535926798724	0.1539959138889342		GSE285029	Q4	Q2	Q1	Q2	True	False	False	False	True	False	False	False	False	False	True	CLDN4 Q4 mid-IFN
Case195	5.937203129192643	1.4065366702051718	0.1848712582805606	0.0	0.1193156656439353		GSE285029	Q3	Q3	Q1	Q1	False	False	False	False	False	False	False	False	False	False	False	other
Case196	5.698385189898527	4.753390597665992	-0.4481519954913292	0.0	0.0604990671631688		GSE285029	Q2	Q2	Q4	Q1	False	False	True	False	True	False	False	False	False	False	False	other
Case197	5.545721311130395	4.634651346787218	1.3172664581057785	0.848798181244189	1.023459216993115		GSE285029	Q2	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case198	5.979979586743875	3.416569549002425	-0.0610911571040231	1.0114956388378291	0.6015226618030637		GSE285029	Q3	Q2	Q3	Q4	False	False	False	False	True	False	False	False	False	False	False	other
Case199	6.071505267347363	1.7685019474342594	-0.0588756415070139	0.0384361816561079	0.2651274056755026		GSE285029	Q3	Q3	Q2	Q2	False	False	False	False	False	False	False	False	False	False	False	other
Case200	6.330540473788208	2.2960168225332223	-0.5314601769650258	0.7039866038634307	-0.1747976607719659		GSE285029	Q4	Q2	Q2	Q4	True	False	False	False	True	False	False	False	False	False	True	CLDN4 Q4 mid-IFN
Case201	4.922150265321415	5.174446368548191	-0.1788318840899624	0.486456955768731	-0.1929146827780616		GSE285029	Q1	Q2	Q4	Q3	False	False	True	False	True	False	False	False	False	False	False	other
Case202	6.039774478664175	0.6088092426755238	-1.1163973545699966	0.0	-0.97348416583852		GSE285029	Q3	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case203	6.149808077162243	2.7400640588468588	0.1106016192475718	0.0	0.55786834446156		GSE285029	Q3	Q3	Q3	Q1	False	False	False	False	False	False	False	False	False	False	False	other
Case204	6.456017575807786	4.064193061927492	0.1794635923954195	0.2091413978385916	0.4771259949465588		GSE285029	Q4	Q3	Q4	Q3	True	False	True	False	False	True	False	False	False	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case205	5.4565761931705055	0.6248027652529473	-0.823396057978988	0.0	-0.8691860276710939		GSE285029	Q1	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case206	5.519950702504634	2.6852674065168416	0.1069037615760489	0.0	0.2842420589997286		GSE285029	Q2	Q3	Q3	Q1	False	False	False	False	False	False	False	False	False	False	False	other
Case207	5.818671644166626	1.4525954347028691	-0.7132655894846525	0.00863030514344	-0.8703862850045643		GSE285029	Q3	Q1	Q1	Q2	False	False	False	True	True	False	False	False	False	False	False	other
Case208	6.702311232858297	2.926189234363469	0.6128160951751471	0.7604338746701116	0.2420648360177494		GSE285029	Q4	Q4	Q3	Q4	True	True	False	False	False	True	False	False	True	False	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case209	5.082234216406493	4.012836807513843	-0.5700492051508446	0.0028825085331213	-0.1688353475333874		GSE285029	Q1	Q2	Q4	Q2	False	False	True	False	True	False	False	False	False	False	False	other
Case210	5.700162250106601	2.9712216418545023	-0.1157856873475453	0.4997821201473117	-0.059119080807819		GSE285029	Q2	Q2	Q3	Q3	False	False	False	False	True	False	False	False	False	False	False	other
Case211	5.6716330565959	2.476122419880152	0.2226428474886597	0.0976107966264223	0.0108005891764331		GSE285029	Q2	Q3	Q2	Q2	False	False	False	False	False	False	False	False	False	False	False	other
Case212	6.9057480097011945	5.373717804207084	0.7096122641531801	0.9963887464476212	0.3195122492434201		GSE285029	Q4	Q4	Q4	Q4	True	True	True	False	False	True	False	False	True	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case213	5.813781191217037	3.054153871762708	0.4330230476497773	0.0	0.6653531587006071		GSE285029	Q3	Q3	Q3	Q1	False	False	False	False	False	False	False	False	False	False	False	other
Case214	5.656639374473015	0.2773896988108638	-0.2121634112547462	0.1176950426697545	-0.4740853559122338		GSE285029	Q2	Q2	Q1	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case215	7.049804995735306	4.342981346941437	0.4412475528913982	0.5849625007211562	0.5113291001820676		GSE285029	Q4	Q3	Q4	Q3	True	False	True	False	False	True	False	False	False	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case216	6.1038752591377365	4.62158305050188	1.2197386570757602	1.446256229889564	0.912376651390361		GSE285029	Q3	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case217	0.0	0.0	-1.2682329834123924	0.0	-0.8123401392031677		GSE285029	Q1	Q1	Q1	Q1	False	False	False	True	True	False	False	False	False	False	False	other
Case218	5.815421724470408	0.5840003832857726	-0.8876639826987327	0.0690146779151804	-1.5200808521588411		GSE285029	Q3	Q1	Q1	Q2	False	False	False	True	True	False	False	False	False	False	False	other
Case219	5.487582817350103	4.39698145949187	0.5150508259825866	0.0	0.3875994465523306		GSE285029	Q1	Q4	Q4	Q1	False	True	True	False	False	False	False	False	False	False	False	other
Case220	5.662604293870472	4.828174574649441	0.3774395531522831	2.1931409191448767	-0.9663543381513382		GSE285029	Q2	Q3	Q4	Q4	False	False	True	False	False	False	False	False	False	False	False	other
Case221	6.973634233564696	2.472747693099496	0.7601644455070408	0.9493481642885632	0.2657024990111068		GSE285029	Q4	Q4	Q2	Q4	True	True	False	False	False	True	False	False	True	False	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case222	5.860317263383975	0.0962618530584034	-1.2200327772658353	0.0	-1.6541513780480162		GSE285029	Q3	Q1	Q1	Q2	False	False	False	True	True	False	False	False	False	False	False	other
Case223	0.0	0.0	-0.7845637505238676	0.0028825085331213	-0.327106603089647		GSE285029	Q1	Q1	Q1	Q2	False	False	False	True	True	False	False	False	False	False	False	other
Case224	5.836454379366352	3.393141584492627	0.1943694189440716	0.0	0.3090586577868035		GSE285029	Q3	Q3	Q3	Q2	False	False	False	False	False	False	False	False	False	False	False	other
Case225	5.800692861561554	2.9244799923590223	1.0516709352708185	1.0717626693000917	0.5879610055912646		GSE285029	Q2	Q4	Q3	Q4	False	True	False	False	False	False	False	False	False	False	False	other
Case226	6.653289362155662	3.346815094200541	1.1893311494243988	0.7638364588909514	0.9145653836992712		GSE285029	Q4	Q4	Q3	Q4	True	True	False	False	False	True	False	False	True	False	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case227	6.317937134781696	4.460283868476071	0.89384986297332	0.9649530529007992	0.8720704844409864		GSE285029	Q4	Q4	Q4	Q4	True	True	True	False	False	True	False	False	True	True	False	CLDN4 Q4 ∩ IFN/CD274 Q4
Case228	5.891565004447156	4.653002675144625	-0.4044518288467419	0.0	0.0275889325093583		GSE285029	Q3	Q2	Q4	Q2	False	False	True	False	True	False	False	False	False	False	False	other
Case229	5.879142103434372	3.97315203787724	-0.4517450694863211	0.2618316587521366	-0.1433168961277759		GSE285029	Q3	Q2	Q4	Q3	False	False	True	False	True	False	False	False	False	False	False	other
Case230	5.631482663644342	1.75745001623129	-0.4275796034820452	0.1544535926798724	0.0394556214881232		GSE285029	Q2	Q2	Q2	Q2	False	False	False	False	True	False	False	False	False	False	False	other
Case231	5.4773211425440325	3.554834395894193	0.812608021885635	0.9328171027418506	0.9614801503960806		GSE285029	Q1	Q4	Q4	Q4	False	True	True	False	False	False	False	False	False	False	False	other
Case232	8.83193106264141	5.238137194908639	-0.3399329542056724	0.1750454861109138	0.0257196706149035		GSE285029	Q4	Q2	Q4	Q2	True	False	True	False	True	True	False	False	False	True	True	CLDN4 Q4 ∩ IFN/CD274 Q4
Case233	0.0	5.727648222268611	0.3188423076034539	0.5430008774024256	0.4130089588355415		GSE285029	Q1	Q3	Q4	Q3	False	False	True	False	False	False	False	False	False	False	False	other
Case234	5.567149917815118	0.1083571780904185	-0.6056208249276871	0.2880632003253163	-0.4524503051859579		GSE285029	Q2	Q2	Q1	Q3	False	False	False	False	True	False	False	False	False	False	False	other
